"url","text","university"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/42125","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Knowledge, Work and Organisations</h2>
<p>
    Module code: N1061<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop, Lecture<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>This module looks at the pivotal role that knowledge workers play in the creation, application and diffusion of knowledge within and between firms.</p>
<p>You will consider new approaches to managing learning processes in the firm, including developments such as knowledge management and communities of practice, and the novel organisational structures that have emerged to coordinate knowledge-­work activity.</p>
<p>You will explore the diffusion of knowledge between firms through different types of knowledge-worker communities and networks, as well as the role of labour mobility. You will also consider how certain skills are emerging to play a critical role in the knowledge economy - for example, consulting services and knowledge brokering. Finally, you will consider how labour market institutions that impact careers, skills and training of knowledge workers, shape different approaches to knowledge generation. </p>
<h3>Module learning outcomes</h3>
<ul>
<li>Systematic understanding of the key concepts and theories about the nature and process of knowledge creation and transfer to organizations and the wider economy.</li>
<li>Comment on the characteristic features of the knowledge-based economy, and its impact on management practices and other aspects of organizational life.</li>
<li>Develop interpersonal skills through the use of group presentations, discussions and exercises.</li>
<li>Describe learning processes at the level of individuals and the role of human resources and knowledge management in generating knowledge.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62371","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Managing Change (HRM)</h2>
<p>
    Module code: N1073<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Seminar, Lecture, Class<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>This module will provide you with detailed theoretical and practical knowledge of how to manage change in a variety of contexts. You will examine the principles of managing change at a number of levels, building progressively throughout the module from looking at individual change, to team change, and organisational change up to complex change at the meso-macro level in complex economic systems (eg large projects of regional, or even national importance).</p>
<p>Within this continuum, topics to be addressed include: cognitive and psychodynamic theories of change, the constitution of teams and their dynamics, models and approaches to organisational change (including cultural change, restructuring, and mergers/acquisitions). The application of specific tools for change will also be a key feature of the course, including tools for planning and project management, as well as team member/stakeholder engagement techniques.</p>
<p>You will engage with theoretical concepts and real-life, empircal case material. These will form the main focus of the interactive seminars, which will employ diverse methods (role-plays, debates, presentations, team-based problem solving) to discuss case studies and to help you gain practical skills from applying tools for managing change.</p>
<p>An assessed feasibility study project will provide an opportunity to operationalise course learning towards practical tasks as well as demonstrating your understanding and process ahead of the unseen exam. The Lecture titles are:</p>
<ul>
<li>Understanding Change in the Individual</li>
<li>Change in Teams and Teams for Change</li>
<li>From Ad hoc to Scientific Management (the Classical School)</li>
<li>From Certainty to Contingency</li>
<li>In search of new paradigms</li>
<li>Critical perspectives on organisational theory - postmodernism, realism and complexity theory</li>
<li>Culture, Power Politics and Choice</li>
<li>Planned and Emergent Change</li>
<li>A Framework for Change</li>
<li>Manging Change, Managing Choice</li>
<li>Technological transitions</li>
<li>Technological revolutions</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Explain motivations for change and resistance to change at the level of the individual or team</li>
<li>Apply concepts from the module (from role and team change, to corporate restructuring and M&amp;A;) to appropriate scenarios</li>
<li>Analyse contingencies in forms of organisational change</li>
<li>Evaluate the advantages and disadvantages of different forms of change initiative in organisations</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67712","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Marketing Communications</h2>
<p>
    Module code: N1506<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Seminar, Lecture<br/>
    Assessment modes: Open examination</p>
<p><span>In this module, you look at marketing communications from a strategic perspective with an emphasis on integrated marketing communications. </span></p>
<p><span>You examine the interlinking of corporate, marketing and promotional strategies and internal and external communications. The aim is to ensure consistency in strategies and messaging.</span><br/><br/><span>You develop an understanding of the elements of communications - from advertising, Public Relations, sales promotion, direct marketing and personal selling, to online and new media. </span></p>
<p><span>You also explore the current theories and practices of integrated marketing communications and examine the role of marketing communications in brand building, customer retention and corporate branding. </span></p>
<p><span>You learn how to construct a marketing communications plan and how to analyse the plans of different organisations in a range of different contexts. </span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>1. Crtically evaluate the marketing communication process and the main promotional tools.</li>
<li>2. Comment upon current research as how organisations communicate with their target audiences through the marketing communications process.</li>
<li>3. Evaluate the role played by each of the promotional tools from an integrated marketing communications perspective.</li>
<li>4. Devise and sustain arguments of a strategic nature when building and supporting the organisation's brands in domestic and international markets.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67992","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Marketing Strategy</h2>
<p>
    Module code: N1070<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework</p>
<p>One of the key tasks of marketing managers is to develop and implement marketing strategies that can create and sustain competitive advantage for the organisation in the marketplace.</p>
<p>In this module, you address the role of marketing in strategy formulation and the fundamental principles that guide organisational actions to ensure marketing success, not just for today, but into the foreseeable future.</p>
<p>You explore theoretical and practical perspectives of marketing strategy, the strategic marketing planning process and associated activities - including customer relationship management, market-led innovation and marketing measurement.</p>
<p>In this module, you have a strong focus on the strategic planning of marketing, including evolving developments in strategic marketing thinking and implications for marketing management.</p>
<p>In addition, through case study work, you develop an appreciation of the practical applications of various strategic concepts and techniques, and critically evaluate and select strategic options available to marketing decision-makers.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Understand the role of marketing in strategy formulation and within the wider organisational context of strategic management.</li>
<li>Define marketing strategy and its core concepts and demonstrate understanding of the conceptual framework of strategic marketing planning and implementation.</li>
<li>Critically assess and interpret dynamic, competitive market/industry environments and competitive options available to marketing strategy planners.</li>
<li>Show how strategic marketing can be effectively used in rapidly changing business and industry environments, and how it is key in building sustainable competitive advantage.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/68270","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>New Products Management</h2>
<p>
    Module code: N1587<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>You learn how important it is for organisations to continuously develop new and improved products so they are not left behind in the market. </p>
<p>You see why product development is a risky business and why many new products fail. You discuss the main issues faced by firms at each stage of the development process.</p>
<p>Through lecturers, case studies and the use of practical exercise you gain an understanding of effective innovation strategies, the tools and techniques firms employ to develop into new products and tactics to take them to market.</p>
<p>Whilst not guaranteeing success, this course will help you minimise the chances of failure in your future product development activities.</p>
<p>This course covers both the analytical and practical management aspects of the product/service design process. It also aims to relate the theoretical basis of the management of innovation with the practical application of design thinking in industry and commerce. It will be heavily centred on the service sector.</p>
<p>You look at: </p>
<ul>
<li>product planning</li>
<li>the produce design process</li>
<li>screening</li>
<li>concept development and testing</li>
<li>portfolio management</li>
<li>managing NPD</li>
<li>testing and market research</li>
<li>commercialisation strategies</li>
<li>success factors for new products</li>
<li>measuring innovation performance.</li>
</ul>
<p> </p>
<p> </p>
<h3>Module learning outcomes</h3>
<ul>
<li>Critically appraise the role of NPD to a firms strategy and performance</li>
<li>Analyse the process by which firms turn product concepts into finished products</li>
<li>Explain how to introduce new products to the marketplace and evaluate the factors underlying the success or failure of new products.</li>
<li>The ability to use design thinking to create new product ideas, to effectively screen and to evaluate these ideas</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62400","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>New Venture Creation and Business Planning (ENT)</h2>
<p>
    Module code: N1508<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework</p>
<p>You are given a systematic understanding of the process of new venture creation in the private, public, and not for profit sectors.</p>
<p>Entrepreneurship is viewed as a process to create and capture value that provides sustainable economic returns and/or social change.</p>
<p>It starts with the conception of an idea and leads to the creation and management of an entrepreneurial venture.</p>
<p>In this module conceptual foundations are matched with practical training to enable you to formulate and explore entrepreneurial ideas and opportunities through the development of business plans.</p>
<p> </p>
<p> </p>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate a systematic understanding of the knowledge and techniques related to the process of identifying new entrepreneurial opportunities and developing them into business ventures.</li>
<li>Demonstrate skills instrumental to start a new business, such as opportunity recognition, market assessment and financial planning.</li>
<li>Create a business plan for development and financing of new business ventures.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67851","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Non-Profit Management and Social Entrepreneurship</h2>
<p>
    Module code: N1597<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>In this module, you are introduced to management and organisation in the non-profit sector.</p>
<p>You examine the diversity of the non-profit sectors and types of organisations (e.g. foundations, non-governmental organisations, and social enterprises) across different countries and institutional settings - in a comparative and international perspective.</p>
<p>Your studies in this module draw on research, policy and practice to critically explore the management challenges of non-profit organisations and new ventures, and the relation between non-profit, public and business sectors, and civil society.</p>
<p>In the module, you discuss key theoretical perspectives and approaches of how non-profit organisations operate and are managed. You also explore how to utilise social entrepreneurship to generate social change and impact through the creation of new ventures and mobilisation of resources across organisation and sector boundaries.</p>
<p>You cover key issues in starting, growing, leading, managing, and governing non-profit organisations and new non-profit ventures.</p>
<p>Your major topics in this module include:</p>
<ul>
<li>governance and accountability</li>
<li>strategy and strategic planning</li>
<li>non-profit financing and financial management</li>
<li>leadership and managing people</li>
<li>volunteering and civic engagement</li>
<li>alliances and networks</li>
<li>venturing and impact</li>
<li>technology and new media.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate a detailed knowledge and understanding of concepts, theories and approaches to non-profit management and organization.</li>
<li>Make appropriate use of frameworks, methods and tools to analyse different types of non-profit organizations.</li>
<li>Explain and apply social entrepreneurship theories and methods.</li>
<li>Critically explore the relation between non-profit organizations and social entrepreneurship.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67774","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Research Methods for Managers</h2>
<p>
    Module code: N1504<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Coursework, Open examination</p>
<p>This course introduces you to the nature of business and management research and the tools often used by managers.</p>
<p>The course prepares you for applying your dissertation in an organisational or industry context and for undertaking management interventions in the workplace.</p>
<p>Topic areas include: </p>
<ul>
<li><span style=""font-size: 12.8px;"">nature of business and management research, what is it and who cares? </span></li>
<li><span style=""font-size: 12.8px;"">formulating research aim(s) and objectives to solve business and managerial problems</span></li>
<li><span style=""font-size: 12.8px;"">overview of the philosophy of thinking and claims which can be made</span></li>
<li><span style=""font-size: 12.8px;"">research designs and methodologies (case study, survey, etc.): paying particular attention to the interplay between research questions, analytical approaches and methods of data collection</span></li>
<li><span style=""font-size: 12.8px;"">sampling strategies and their implications for design choices contextualised for students studying business and management</span></li>
<li><span style=""font-size: 12.8px;"">data collection and analysis: sources of information, questionnaires, interviews, literature reviews, policy documents, observations, measurement, statistical techniques; qualitative data analysis, sources of bias and error, reporting research, contextualised for business and management problem solving</span></li>
<li><span style=""font-size: 12.8px;"">research ethics and project planning for business professionals.</span></li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Apply research methods knowledge and skills with originality in situations of a professional nature where there is a requirement for initiative in a complex or unpredictable context;</li>
<li>Critically evaluate various research approaches, methods and techniques for their chosen topic of further study/research;</li>
<li>Critically discuss the ethical and practical issues and implications of undertaking business and management research;</li>
<li>Demonstrate understanding of different research methodologies and the ability to design appropriate research studies;</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67711","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Services Marketing</h2>
<p>
    Module code: N1572<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Seminar, Lecture<br/>
    Assessment modes: Coursework, Seen examination</p>
<p>The services sector accounts for three-quarters of GDP and employment in developed countries – this module will explore the distinctive characteristics of services and explain how these impact on the marketing used by firms.</p>
<p>The module will examine the management of service processes; customer behaviour in service settings; internal marketing and the role of employees; and the management of customer relationships. The importance of service quality, complaint handling and service recovery will also be explored.</p>
<p>This course will enable you to:</p>
<ul>
<li>understand and appreciate the role and importance of the service sector in developed economies</li>
<li>understand the key components of marketing management and strategy in services</li>
<li>identify and understand the theories applicable to service challenges and opportunities in services.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Discuss how the service sector operates in developed economies</li>
<li>Define and illustrate the main theories in services marketing</li>
<li>Appraise the ways in which theory can be practically applied to a range of service settings</li>
<li>Develop and justify alternative marketing approaches that can be adopted by marketing management</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/63698","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Strategic Human Resource Management</h2>
<p>
    Module code: N1561<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Coursework</p>
<p><span>You learn about the process of Human Resource (HR) strategy and implementation, and enhance your understanding of the strategic contributions made by the HR department in a variety of organisational contexts. </span></p>
<p><span>You examine the link between strategic Human Resource Management (HRM) and organisational performance, and gain an insight into major HR strategic imperatives, including knowledge management, employee engagement and the management of change. </span></p>
<p>Topics include: </p>
<ul>
<li>the strategic context of HRM</li>
<li>corporate strategy, strategic HRM and organisational performance</li>
<li>the strategic role of the HR department</li>
<li>strategic HRM and the management of change</li>
<li>strategic HR imperatives, including Corporate Social Responsibility (CSR), talent management and knowledge management</li>
<li>employee engagement and strategic employment relations. </li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Identify how Strategic HRM can be linked with corporate strategy</li>
<li>Critique the major theoretical frameworks relating to Strategic HRM</li>
<li>Explain the strategic role of the HR department</li>
<li>Summarise the debates concerning the key strategic HRM imperatives</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/57881","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Strategy</h2>
<p>
    Module code: N1021<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination</p>
<p>This is a final-year integrative module in strategy, which develops your understanding and skills as a prospective future manager, specifically for formulating an organisation's overall strategic direction.</p>
<p>The module will help you to develop an understanding of the different approaches to strategy: how choices are made between different possible approaches; the content in which choices are made; and how strategies and structures are designed and implemented.</p>
<p>This module will complement and build on the various management skills already developed through earlier business and management modules.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Understand and evaluate the major theories (and thoughts) of strategic management and be able to demonstrate a detailed knowledge of debates within and between these schools.</li>
<li>Demonstrate a comprehensive knowledge of the different processes and stages through which strategy is formulated and implemented within organisations.</li>
<li>Analyse the external and internal context within which strategy is made, the resources available, and the strategic options available to organisations.</li>
<li>Demonstrate developed skills in case and company analysis and problem solving. Judge the importance of different strategies in these cases and be able to suggest appropriate strategies in context.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/57813","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Strategy for Finance</h2>
<p>
    Module code: N1575<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination</p>
<p><span>In this module, you use the knowledge and experience gained in your previous finance modules to look at the broader issues relating to the strategic direction of organisations.</span></p>
<p>You develop the skills and tools to analyse the competitive position and resources and capabilities of organisations, and use this analysis to make strategic recommendations. </p>
<p><span>You learn: </span></p>
<ul>
<li>the different approaches to strategy</li>
<li>how choices are made between different approaches </li>
<li>how strategies and structures are designed and implemented.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Understand the role of strategy in organisations, and the use of financial tools to enable strategic decisions.</li>
<li>Demonstrate a comprehensive knowledge of the different processes and stages through which strategy is formulated and implemented within organisations.</li>
<li>Analyse the external and internal context within which strategy is made, the resources available, and the strategic options available to organisations</li>
<li>Demonstrate developed skills in case and company analysis and problem solving. Judge the importance of different strategies in these cases and be able to suggest appropriate strategies in context.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/68866","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Trading Strategies</h2>
<p>
    Module code: N1592<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Coursework</p>
<p><span>You study the tools and methodologies used for making informed trading decisions.</span></p>
<p><span>You develop an understanding of market variables, such as macro-economic indicators and exchange rates. </span></p>
<p><span>You are also introduced to basic technical analysis and risk management - and have the chance to participate in trading sessions using live and simulated data in our dealer rooms.</span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate the ability to place different types of trades according to the market environment</li>
<li>Interpret and critically evaluate the market information correctly to determine the trade signals</li>
<li>Demonstrate a good understanding of the fundamentals of trading, risk control and portfolio management</li>
<li>Identify and manage risks in their trading books</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67784","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Valuation of Companies and Cash Flow Generating Assets</h2>
<p>
    Module code: N1591<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p><span>You explore the different methods of valuing businesses - looking at public companies and private firms. </span></p>
<p>You analyse the fundamental drivers of value, and the main approaches, including:</p>
<ul>
<li>discounted cash flows</li>
<li>multiples</li>
<li>real options. </li>
</ul>
<p>You focus on the discounted cash flow approach and discuss in detail how to estimate the necessary inputs, for example cash flows, discount rates and growth, and the importance of selecting the correct data to get accurate estimates. <br/><span><br/></span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>Critically evaluate the fundamental drivers of value and the main valuation approaches.</li>
<li>Identify the inputs required by the various approaches, and be able to estimate them.</li>
<li>Distinguish among various types of situations/firms, and be able to select the most appropriate input data and valuation approach.</li>
<li>Demonstrate the ability to be able to implement the various approaches.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/57884","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Bank Risk Management</h2>
<p>
    Module code: 757N1<br/>
    Level 7 (Masters)<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>In this module, you study the different risk management techniques used to assess and control risk in the banking sector.</p>
<p>You look at:</p>
<ul>
<li>Value-at-Risk (VaR)</li>
<li>risk control techniques including limit setting and risk budgeting</li>
<li>Debit and Credit Value Adjustments (DVA and CVA)</li>
<li>credit risk assessment</li>
<li>credit lines</li>
<li>bank stress tests, which are designed to detect weak spots in the banking system so that preventative action can be taken.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Comprehend and critically discuss the various risks that need to be measured and managed in the financial sector of the economy both from a bank-specific viewpoint and also from a systemic viewpoint.</li>
<li>Compare and contrast the different methods of assessing the risk of banking institutions paying special attention to Value-at-Risk.</li>
<li>Discuss from a critical perspective the key risk control techniques (e.g., limit setting and risk budgeting), the Debit and Credit Value Adjustments (DVA and CVA), as well as credit scoring and other methods of credit risk assessment.</li>
<li>Comprehend the key roles that credit lines and collateral play in the operation of the banking system.</li>
<li>Critically reflect upon the task of authorities to ensure the smooth operation of banking institutions and of the financial system as a whole by conducting scenario analysis.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/58139","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Employment Relations</h2>
<p>
    Module code: 776N1<br/>
    Level 7 (Masters)<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Coursework</p>
<p>Explore employment relations from a social, political, economic, legal and psychological perspective.</p>
<p>You gain an understanding of the world of work, and study key debates, theories and policies.</p>
<p>You analyse competing theories associated with employment relations strategy and explore the affect this has on organisational climate, employees and management.</p>
<p>You use your knowledge and skills for practical activities in a variety of public, private and non-profit organisational contexts. This means you can review and evaluate the roles of stakeholders and the structures and processes needed to understand employment relationship.</p>
<p>In this module, you are also given the chance for applied learning and professional development.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Develop a critical awareness of the different theories and perspectives on employment relations; the impact of local, national and global contexts shaping employment relations climates; the roles and functions of the different parties to control and manage the employment relationship.</li>
<li>Critically assess the importance of organisational-level employment relations processes that support organisational performance, including the design and implementation of policies and practices in the areas of: employee engagement; diversity management; employee communication, involvement and participation negotiation and bargaining; conflict resolution; and change management and management control.</li>
<li>Demonstrate a systematic understanding of the significance of employment relations procedures that help mitigate organisational risk, including the design and implementation of policies and practices in the areas of discipline, grievance, dismissal and redundancy.</li>
<li>Critically analyse the integration of employment relations processes and how they impact on policy, practice and organisational outcomes such as performance and employee engagement.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/64792","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Entrepreneurial Finance for Management and Finance</h2>
<p>
    Module code: 943N1<br/>
    Level 7 (Masters)<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>This module provides students with an understanding of the role finance plays in the survival and growth of small firms. It begins by discussing the challenges of characterising firm growth and how firms use capital to grow, drawing upon empirical evidence on the topic.</p>
<p>It then covers the variety of sources firms may use for external capital, including (but not limited to) banks, business angels, venture capitalists and small cap stock markets.</p>
<p>It concludes by discussing differences in funding environments for small firms in different countries, and covers the challenges faced by policymakers in developing policy tools to provide support for small firms.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Critically discuss the theoretical and practical issues surrounding why and how small firms grow, and how they use external capital to support growth</li>
<li>Evaluate the forms of finance available to small firms and be able to identify factors in a business that make particular forms of finance relevant.</li>
<li>Demonstrate developed skills in case and company analysis from the perspective of entrepreneurial finance.  Judge the importance of different approaches to seeking finance in these cases and be able to suggest appropriate techniques and strategies in context.</li>
<li>Critique the policy environment for small firm finance, and be able to identify specific institutional characteristics that could impact the success or failure of particular policy interventions.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/65731","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Information Systems and Management</h2>
<p>
    Module code: 935N1<br/>
    Level 7 (Masters)<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop, Lecture<br/>
    Assessment modes: Coursework</p>
<p>You study how Information Systems are used by organisations in commerical, public and voluntary sectors.</p>
<p>You explore how Information Systems, including cloud computing and social networking, link technology and business strategy, and help to provide sustainable competitive advantage to businesses.</p>
<p>You develop an understanding of the systems, technologies, concepts, tools, and frameworks needed to deploy, manage, and evaluate technology strategies, and processes, as well as the resources needed to gain competitive advantage.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Apply the principles of information and information systems to critically analyse and evaluate the digital economy and society, and critically reflect upon the impact of information and information systems on firms, products, and the economy.</li>
<li>Analyse, synthesise and discuss several competitive strategies and critically discuss how organisations use IS to confront competitive forces, and how technology-driven directions can be integrated with an organisation's strategic planning</li>
<li>Critically reflect upon the advantages and disadvantages of enterprise business systems (including, for instance, e-business systems, CRM, SCM, DSS, MIS, ERP) and how they are applied to provide business value.</li>
<li>Critically evaluate the purpose of several popular S/W packages for end-user productivity and collaborative computing for new products, processes, and services.</li>
<li>Critically evaluate, interrelate and apply the key characteristics of contemporary social media/ Web 2.0 (e.g. YouTube, Facebook, Twitter and Second Life), within the context of debates about broader sets of organisational and socio-cultural transformations.  6. Identify, critically analyse and respond creatively to methodologies for IS development. 

7. Systematically and critically evaluate several challenges that a business manager might face in managing the ethical deployment, and use of IS. Demonstrate originality in the application of different IS evaluation methodologies. 
                                                     
</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67843","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Institutions in the Global Financial Market for Management and Finance</h2>
<p>
    Module code: 967N1<br/>
    Level 7 (Masters)<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework</p>
<p>You examine the role played by financial institutions in the global market structure and in particular the ways in which these institutions manage risk in their investments, with particular focus on management of operational risk.</p>
<p>You study investment banking and the role banks and other actors such as rating agencies play in capital markets.</p>
<p>You explore the nature of operational risk and the way risk management is practiced in financial services firms.</p>
<p>You compare and contrast the prevailing regulatory approaches and discuss prevailing international frameworks for regulating and managing operational risk.</p>
<p>There will also be a focus on the process of compliance with these regulations, which will be discussed using both lectures and case study material.</p>
<p>You also discuss corporate scandals, the role of the financial media, and prospects for future regulations.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Critically evaluate the roles played by the various financial institutions, including commercial and investment banks, rating agencies, and financial regulatory bodies.</li>
<li>Critically discuss the principles and role of operational risk and its impact on the financial services sector.</li>
<li>Provide a systematic understanding of the principles of financial regulation as they relate to global finance.</li>
<li>Critically examine the role played by compliance and risk management in financial services firms</li>
</ul></div>","University of Sussex"
